PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2008-03594,2008/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03726,2008/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03691,2008/04/04,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2008-03746,2008/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03711,2008/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03858,2008/04/08,Demolition,Demolition,4002 - Vacant,General,Non-Residential,Demolition,
BP2008-03893,2008/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03818,2008/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03855,2008/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-03956,2008/04/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04005,2008/04/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04052,2008/04/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04031,2008/04/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04060,2008/04/11,Demolition,Demolition,6399 - Municipal/Commercial Misc.,Government,Non-Residential,Demolition,
BP2008-04127,2008/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04131,2008/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04132,2008/04/14,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2008-04128,2008/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04137,2008/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04130,2008/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04225,2008/04/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2008-04220,2008/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04203,2008/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04280,2008/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04284,2008/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04295,2008/04/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04325,2008/04/17,Demolition,Demolition,3599 - Recreation Misc.,Commercial,Non-Residential,Demolition,
BP2008-04466,2008/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04388,2008/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04458,2008/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04548,2008/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04545,2008/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04491,2008/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04543,2008/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04617,2008/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04591,2008/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04585,2008/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04637,2008/04/23,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2008-04691,2008/04/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04655,2008/04/23,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2008-04677,2008/04/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04770,2008/04/24,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2008-04742,2008/04/24,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2008-04821,2008/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04839,2008/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04891,2008/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05010,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04999,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04991,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04981,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04988,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04993,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04989,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-04967,2008/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05060,2008/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05058,2008/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05057,2008/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05179,2008/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05149,2008/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05263,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05261,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05300,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05225,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05301,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05285,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05302,2008/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05346,2008/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05336,2008/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05338,2008/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05345,2008/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05473,2008/05/06,Demolition,Demolition,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,Demolition,
BP2008-05459,2008/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05548,2008/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05522,2008/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05632,2008/05/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05640,2008/05/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05660,2008/05/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05673,2008/05/09,Demolition,Demolition,"5109 - School, Public",Institutional,Non-Residential,Demolition,
BP2008-05698,2008/05/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05770,2008/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05730,2008/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05755,2008/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05782,2008/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05797,2008/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05919,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05906,2008/05/14,Demolition,Demolition,6202 - Court,Government,Non-Residential,Demolition,
BP2008-05895,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05912,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05921,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05878,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05920,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-05897,2008/05/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06017,2008/05/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06040,2008/05/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06101,2008/05/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06183,2008/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06133,2008/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06184,2008/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06110,2008/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06211,2008/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06245,2008/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06213,2008/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06264,2008/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06246,2008/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06337,2008/05/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06277,2008/05/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06364,2008/05/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06453,2008/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06442,2008/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06466,2008/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06460,2008/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06596,2008/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06704,2008/05/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06677,2008/05/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06781,2008/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06778,2008/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06737,2008/05/29,Demolition,Demolition,6103 - Court,Government,Non-Residential,Demolition,
BP2008-06736,2008/05/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06921,2008/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06935,2008/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06954,2008/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-06917,2008/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07044,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07042,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07035,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07043,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07051,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07050,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07047,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07045,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07052,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07040,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07046,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07041,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07062,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07048,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07049,2008/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07082,2008/06/04,Demolition,Demolition,3506 - Clubhouse,Commercial,Non-Residential,Demolition,
BP2008-07114,2008/06/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07154,2008/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07170,2008/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07130,2008/06/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07291,2008/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07306,2008/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07293,2008/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07254,2008/06/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07318,2008/06/09,Demolition,Demolition,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,Demolition,
BP2008-07347,2008/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07352,2008/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07392,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07421,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07393,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07422,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07441,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07420,2008/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07460,2008/06/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07512,2008/06/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07508,2008/06/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07498,2008/06/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07556,2008/06/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07584,2008/06/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07599,2008/06/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07695,2008/06/16,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2008-07663,2008/06/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07758,2008/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07742,2008/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07749,2008/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07764,2008/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07759,2008/06/17,Demolition,Demolition,4002 - Vacant,General,Non-Residential,Demolition,
BP2008-07789,2008/06/18,Demolition,Demolition,6305 - Fire,Government,Non-Residential,Demolition,
BP2008-07864,2008/06/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07859,2008/06/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07911,2008/06/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07878,2008/06/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07942,2008/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07921,2008/06/20,Demolition,Demolition,6202 - Court,Government,Non-Residential,Demolition,
BP2008-07996,2008/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-07923,2008/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08115,2008/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08202,2008/06/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08211,2008/06/26,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2008-08340,2008/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08338,2008/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08396,2008/06/30,Demolition,Demolition,3304 - Repair Garage,Commercial,Non-Residential,Demolition,
BP2008-08459,2008/07/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08444,2008/07/02,Demolition,Demolition,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,Demolition,
BP2008-08548,2008/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08593,2008/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08621,2008/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08694,2008/07/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08666,2008/07/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08733,2008/07/09,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2008-08699,2008/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08744,2008/07/09,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2008-08738,2008/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08704,2008/07/09,Demolition,Demolition,3301 - Car Wash,Commercial,Non-Residential,Demolition,
BP2008-08758,2008/07/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08761,2008/07/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08825,2008/07/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08864,2008/07/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08862,2008/07/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08826,2008/07/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08982,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08972,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08966,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08979,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08978,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08987,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-08975,2008/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09067,2008/07/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09078,2008/07/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09077,2008/07/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09130,2008/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09081,2008/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09177,2008/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09163,2008/07/18,Demolition,Demolition,3510 - Recreation Facility,Commercial,Non-Residential,Demolition,
BP2008-09271,2008/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09294,2008/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09296,2008/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09297,2008/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09270,2008/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09393,2008/07/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09402,2008/07/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09403,2008/07/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09426,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09450,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09489,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09425,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09471,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09452,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09427,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09438,2008/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09499,2008/07/25,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2008-09498,2008/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09563,2008/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09598,2008/07/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09654,2008/07/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09775,2008/07/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09867,2008/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09866,2008/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09869,2008/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09860,2008/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09941,2008/08/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09957,2008/08/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-09962,2008/08/06,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2008-09961,2008/08/06,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2008-10028,2008/08/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10021,2008/08/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10025,2008/08/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10065,2008/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10087,2008/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10099,2008/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10100,2008/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10128,2008/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10150,2008/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10125,2008/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10142,2008/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10191,2008/08/12,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2008-10192,2008/08/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10187,2008/08/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10195,2008/08/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10285,2008/08/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10309,2008/08/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10262,2008/08/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10364,2008/08/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10325,2008/08/14,Demolition,Demolition,2497 - Engineer/Utility Misc.,Industrial,Non-Residential,Demolition,
BP2008-10363,2008/08/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10422,2008/08/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10548,2008/08/19,Demolition,Demolition,1199 -  Accessory Building,Single Family,Residential,Demolition,
BP2008-10578,2008/08/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10706,2008/08/21,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2008-10641,2008/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10764,2008/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10757,2008/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10773,2008/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10815,2008/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10792,2008/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10860,2008/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10931,2008/08/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-10942,2008/08/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11004,2008/08/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11187,2008/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11153,2008/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11218,2008/09/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11215,2008/09/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11235,2008/09/03,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2008-11254,2008/09/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11271,2008/09/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11288,2008/09/04,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2008-11331,2008/09/05,Demolition,Demolition,2306 - Parking Garage,Industrial,Non-Residential,Demolition,
BP2008-11424,2008/09/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11412,2008/09/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11420,2008/09/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11413,2008/09/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11443,2008/09/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11503,2008/09/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2008-11502,2008/09/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
